6794;M41.02;Infantile idiopathic scoliosis , cervical region
6795;M41.03;Infantile idiopathic scoliosis, cervicothoracic region
6796;M41.04;Infantile idiopathic scoliosis, thoracic region
6797;M41.05;Infantile idiopathic scoliosis, thoracolumbar region
6798;M41.06;Infantile idiopathic scoliosis, lumbar region
6799;M41.07;Infantile idiopathic scoliosis, lumbosacral region
6800;M41.08;Infantile idiopathic scoliosis, sacral and sacrococcygeal region
6801;M41.09;Infantile idiopathic scoliosis, site unspecified
6802;M41.1;Juvenile idiopathic scoliosis
6803;M41.10;Juvenile idiopathic scoliosis, multiple sites in spine
6804;M41.11;Juvenile idiopathic scoliosis, occipito-atlanto-axial region
6805;M41.12;Juvenile idiopathic scoliosis, cervical region
6806;M41.13;Juvenile idiopathic scoliosis, cervicothoracic region
6807;M41.14;Juvenile idiopathic scoliosis, thoracic region
6808;M41.15;Juvenile idiopathic scoliosis, thoracolumbar region
6809;M41.16;Juvenile idiopathic scoliosis, lumbar region
6810;M41.17;Juvenile idiopathic scoliosis, lumbosacral region
6811;M41.18;Juvenile idiopathic scoliosis, sacral and sacrococcygeal region
6812;M41.19;Juvenile idiopathic scoliosis, site unspecified
6813;M41.2;Other idiopathic scoliosis
6814;M41.20;Other idiopathic scoliosis, multiple sites in spine
6815;M41.21;Other idiopathic scoliosis, occipito-atlanto-axial region
6816;M41.22;Other idiopathic scoliosis, cervical region
6817;M41.23;Other idiopathic scoliosis, cervicothoracic region
6818;M41.24;Other idiopathic scoliosis, thoracic region
6819;M41.25;Other idiopathic scoliosis, thoracolumbar region
6820;M41.26;Other idiopathic scoliosis, lumbar region
6821;M41.27;Other idiopathic scoliosis, lumbosacral region
6822;M41.28;Other idiopathic scoliosis, sacral and sacrococcygeal region
6823;M41.29;Other idiopathic scoliosis, site unspecified
6824;M41.3;Thoracogenic scoliosis
6825;M41.30;Thoracogenic scoliosis, multiple sites in spine
6826;M41.31;Thoracogenic scoliosis, occipito-atlanto-axial region
6827;M41.32;Thoracogenic scoliosis, cervical region
6828;M41.33;Thoracogenic scoliosis, cervicothoracic region
6829;M41.34;Thoracogenic scoliosis, thoracic region
6830;M41.35;Thoracogenic scoliosis, thoracolumbar region
6831;M41.36;Thoracogenic scoliosis, lumbar region
6832;M41.37;Thoracogenic scoliosis, lumbosacral region
6833;M41.38;Thoracogenic scoliosis, sacral and sacrococcygeal region
6834;M41.39;Thoracogenic scoliosis, site unspecified
6835;M41.4;Neuromuscular scoliosis
6836;M41.40;Neuromuscular scoliosis, multiple sites in spine
6837;M41.41;Neuromuscular scoliosis, occipito-atlanto-axial region
6838;M41.42;Neuromuscular scoliosis, cervical region
6839;M41.43;Neuromuscular scoliosis, cervicothoracic region
6840;M41.44;Neuromuscular scoliosis, thoracic region
6841;M41.45;Neuromuscular scoliosis, thoracolumbar region
6842;M41.46;Neuromuscular scoliosis, lumbar region
6843;M41.47;Neuromuscular scoliosis, lumbosacral region
6844;M41.48;Neuromuscular scoliosis, sacral and sacrococcygeal region
6845;M41.49;Neuromuscular scoliosis, site unspecified
6846;M41.5;Other secondary scoliosis
6847;M41.50;Other secondary scoliosis, multiple sites in spine
6848;M41.51;Other secondary scoliosis, occipito-atlanto-axial region
6849;M41.52;Other secondary scoliosis, cervical region
6850;M41.53;Other secondary scoliosis, cervicothoracic region
6851;M41.54;Other secondary scoliosis, thoracic region
6852;M41.55;Other secondary scoliosis, thoracolumbar region
6853;M41.56;Other secondary scoliosis, lumbar region
6854;M41.57;Other secondary scoliosis, lumbosacral region
6855;M41.58;Other secondary scoliosis, sacral and sacrococcygeal region
6856;M41.59;Other secondary scoliosis, site unspecified
6857;M41.8;Other forms of scoliosis
6858;M41.80;Other forms of scoliosis, multiple sites in spine
6859;M41.81;Other forms of scoliosis, occipito-atlanto-axial region
6860;M41.82;Other forms of scoliosis, cervical region
6861;M41.83;Other forms of scoliosis, cervicothoracic region
6862;M41.84;Other forms of scoliosis, thoracic region
6863;M41.85;Other forms of scoliosis, thoracolumbar region
6864;M41.86;Other forms of scoliosis, lumbar region
6865;M41.87;Other forms of scoliosis, lumbosacral region
6866;M41.88;Other forms of scoliosis, sacral and sacrococcygeal region
6867;M41.89;Other forms of scoliosis, site unspecified
6868;M41.9;Scoliosis, unspecified
6869;M41.90;Scoliosis, multiple sites in spine
6870;M41.91;Scoliosis, unspecified, occipito-atlanto-axial region
6871;M41.92;Scoliosis, unspecified, cervical region
6872;M41.93;Scoliosis, unspecified, cervicothoracic region
6873;M41.94;Scoliosis, unspecified, thoracic region
6874;M41.95;Scoliosis, unspecified, thoracolumbar region
6875;M41.96;Scoliosis, unspecified, lumbar region
6876;M41.97;Scoliosis, unspecified, lumbosacral region
6877;M41.98;Scoliosis, unspecified, sacral and sacrococcygeal region
6878;M41.99;Scoliosis, unspecified, site unspecified
6879;M42;Spinal osteochondrosis
6880;M42.0;Juvenile osteochondrosis of spine
6881;M42.00;Juvenile osteochondrosis of spine, multiple sites in spine
6882;M42.01;Juvenile osteochondrosis of spine, occipito-atlanto-axial region
6883;M42.02;Juvenile osteochondrosis of spine, cervical region
6884;M42.03;Juvenile osteochondrosis of spine, cervicothoracic region
6885;M42.04;Juvenile osteochondrosis of spine, thoracic region
6886;M42.05;Juvenile osteochondrosis of spine, thoracolumbar region
6887;M42.06;Juvenile osteochondrosis of spine, lumbar region
6888;M42.07;Juvenile osteochondrosis of spine, lumbosacral region
6889;M42.08;Juvenile osteochondrosis of spine, sacral and sacrococcygeal region
6890;M42.09;Juvenile osteochondrosis of spine, site unspecified
6891;M42.1;Adult osteochondrosis of spine
6892;M42.10;Adult osteochondrosis of spine, multiple sites in spine
6893;M42.11;Adult osteochondrosis of spine, occipito-atlanto-axial region
6894;M42.12;Adult osteochondrosis of spine, cervical region
6895;M42.13;Adult osteochondrosis of spine, cervicothoracic region
6896;M42.14;Adult osteochondrosis of spine, thoracic region
6897;M42.15;Adult osteochondrosis of spine, thoracolumbar region
6898;M42.16;Adult osteochondrosis of spine, lumbar region
6899;M42.17;Adult osteochondrosis of spine, lumbosacral region
6900;M42.18;Adult osteochondrosis of spine, sacral and sacrococcygeal region
6901;M42.19;Adult osteochondrosis of spine, site unspecified
6902;M42.9;Spinal osteochondrosis, unspecified
6903;M42.90;Spinal osteochondrosis, unspecified, multiple sites in spine
6904;M42.91;Spinal osteochondrosis, unspecified, occipito-atlanto-axial region
6905;M42.92;Spinal osteochondrosis, unspecified, cervical region
6906;M42.93;Spinal osteochondrosis, unspecified, cervicothoracic region
6907;M42.94;Spinal osteochondrosis, unspecified, thoracic region
6908;M42.95;Spinal osteochondrosis, unspecified, thoracolumbar region
6909;M42.96;Spinal osteochondrosis, unspecified, lumbar region
6910;M42.97;Spinal osteochondrosis, unspecified, lumbosacral region
6911;M42.98;Spinal osteochondrosis, unspecified, sacral and sacrococcygeal region
6912;M42.99;Spinal osteochondrosis, unspecified, site unspecified
6913;M43;Other deforming dorsopathies
6914;M43.0;Spondylolysis
6915;M43.00;Spondylolysis, multiple sites in spine
6916;M43.01;Spondylolysis, occipito-atlanto-axial region
6917;M43.02;Spondylolysis, cervical region
6918;M43.03;Spondylolysis, cervicothoracic region
6919;M43.04;Spondylolysis, thoracic region
6920;M43.05;Spondylolysis, thoracolumbar region
6921;M43.06;Spondylolysis, lumbar region
6922;M43.07;Spondylolysis, lumbosacral region
6923;M43.08;Spondylolysis, sacral and sacrococcygeal region
6924;M43.09;Spondylolysis, site unspecified
6925;M43.1;Spondylolisthesis
6926;M43.10;Spondylolisthesis, multiple sites in spine
6927;M43.11;Spondylolisthesis, occipito-atlanto-axial region
6928;M43.12;Spondylolisthesis, cervical region
6929;M43.13;Spondylolisthesis, cervicothoracic region
6930;M43.14;Spondylolisthesis, thoracic region
6931;M43.15;Spondylolisthesis, thoracolumbar region
6932;M43.16;Spondylolisthesis, lumbar region
6933;M43.17;Spondylolisthesis, lumbosacral region
6934;M43.18;Spondylolisthesis, sacral and sacrococcygeal region
6935;M43.19;Spondylolisthesis, site unspecified
6936;M43.2;Other fusion of spine
6937;M43.20;Other fusion of spine, multiple sites in spine
6938;M43.21;Other fusion of spine, occipito-atlanto-axial region
6939;M43.22;Other fusion of spine, cervical region
6940;M43.23;Other fusion of spine, cervicothoracic region
6941;M43.24;Other fusion of spine, thoracic region
6942;M43.25;Other fusion of spine, thoracolumbar region
6943;M43.26;Other fusion of spine, lumbar region
6944;M43.27;Other fusion of spine, lumbosacral region
6945;M43.28;Other fusion of spine, sacral and sacrococcygeal region
6946;M43.29;Other fusion of spine, site unspecified
6947;M43.3;Recurrent atlantoaxial subluxation with myelopathy
6948;M43.30;Recurrent atlantoaxial subluxation with myelopathy, multiple sites in spine
6949;M43.31;Recurrent atlantoaxial subluxation with myelopathy, occipito-atlanto-axial region
6950;M43.32;Recurrent atlantoaxial subluxation with myelopathy, cervical region
6951;M43.33;Recurrent atlantoaxial subluxation with myelopathy, cervicothoracic region
6952;M43.34;Recurrent atlantoaxial subluxation with myelopathy, thoracic region
6953;M43.35;Recurrent atlantoaxial subluxation with myelopathy, thoracolumbar region
6954;M43.36;Recurrent atlantoaxial subluxation with myelopathy, lumbar region
6955;M43.37;Recurrent atlantoaxial subluxation with myelopathy, lumbosacral region
6956;M43.38;Recurrent atlantoaxial subluxation with myelopathy, sacral and sacrococcygeal region
6957;M43.39;Recurrent atlantoaxial subluxation with myelopathy, site unspecified
6958;M43.4;Other recurrent atlantoaxial subluxation
6959;M43.40;Other recurrent atlantoaxial subluxation, multiple sites in spine
6960;M43.41;Other recurrent atlantoaxial subluxation, occipito-atlanto-axial region
6961;M43.42;Other recurrent atlantoaxial subluxation, cervical region
6962;M43.43;Other recurrent atlantoaxial subluxation, cervicothoracic region
6963;M43.44;Other recurrent atlantoaxial subluxation, thoracic region
6964;M43.45;Other recurrent atlantoaxial subluxation, thoracolumbar region
6965;M43.46;Other recurrent atlantoaxial subluxation, lumbar region
6966;M43.47;Other recurrent atlantoaxial subluxation, lumbosacral region
6967;M43.48;Other recurrent atlantoaxial subluxation, sacral and sacrococcygeal region
6968;M43.49;Other recurrent atlantoaxial subluxation, site unspecified
6969;M43.5;Other recurrent vertebral subluxation
6970;M43.50;Other recurrent vertebral subluxation, multiple sites in spine
6971;M43.51;Other recurrent vertebral subluxation, occipito-atlanto-axial region
6972;M43.52;Other recurrent vertebral subluxation, cervical region
6973;M43.53;Other recurrent vertebral subluxation, cervicothoracic region
6974;M43.54;Other recurrent vertebral subluxation, thoracic region
6975;M43.55;Other recurrent vertebral subluxation, thoracolumar region
6976;M43.56;Other recurrent vertebral subluxation, lumbar region
6977;M43.57;Other recurrent vertebral subluxation, lumbosacral region
6978;M43.58;Other recurrent vertebral subluxation, sacral and sacrococcygeal region
6979;M43.59;Other recurrent vertebral subluxation, site unspecified
6980;M43.6;Torticollis
6981;M43.60;Torticollis, multiple sites in spine
6982;M43.61;Torticollis, occipito-atlanto-axial region
6983;M43.62;Torticollis, cervical region
6984;M43.63;Torticollis, cervicothoracic region
6985;M43.64;Torticollis, thoracic region
6986;M43.65;Torticollis, thoracolumar region
6987;M43.66;Torticollis, lumbar region
6988;M43.67;Torticollis, lumbosacral region
6989;M43.68;Torticollis, sacral and sacrococcygeal region
6990;M43.69;Torticollis, site unspecified
6991;M43.8;Other specified deforming dorsopathies
6992;M43.80;Other specified deforming dorsopathies, multiple sites
6993;M43.81;Other specified deforming dorsopathies, occipito and atlanto and axial region
6994;M43.82;Other specified deforming dorsopathies, cervical region
6995;M43.83;Other specified deforming dorsopathies, cervicothoracic region
6996;M43.84;Other specified deforming dorsopathies, thoracic region
6997;M43.85;Other specified deforming dorsopathies, thoracolumbar region
6998;M43.86;Other specified deforming dorsopathies, lumbar region
6999;M43.87;Other specified deforming dorsopathies, lumbosacral region
7000;M43.88;Other specified deforming dorsopathies, sacral and sacrococcygeal region
7001;M43.89;Other specified deforming dorsopathies, site unspecified
7002;M43.9;Deforming dorsopathy, unspecified
7003;M43.90;Deforming dorsopathy, unspecified, multiple sites
7004;M43.91;Deforming dorsopathy, unspecified, occipito-atlanto-axial region
7005;M43.92;Deforming dorsopathy, unspecified, cervical region
7006;M43.93;Deforming dorsopathy, unspecified, cervicothoracic region
7007;M43.94;Deforming dorsopathy, unspecified, thoracic region
7008;M43.95;Deforming dorsopathy, unspecified, thoracolumbar region
7009;M43.96;Deforming dorsopathy, unspecified, lumbar region
7010;M43.97;Deforming dorsopathy, unspecified, lumbosacral region
7011;M43.98;Deforming dorsopathy, unspecified, sacral and sacrococcygeal region
7012;M43.99;Deforming dorsopathy, unspecified, site unspecified
7013;M45;Ankylosing spondylitis
7014;M45.0;Ankylosing spondylitis, multiple sites in spine
7015;M45.1;Ankylosing spondylitis, occipito-atlanto-axial region
7016;M45.2;Ankylosing spondylitis, cervical region
7017;M45.3;Ankylosing spondylitis, cervicothoracic region
7018;M45.4;Ankylosing spondylitis, thoracic region
7019;M45.5;Ankylosing spondylitis, thoracolumbar region
7020;M45.6;Ankylosing spondylitis, lumbar region
7021;M45.7;Ankylosing spondylitis, lumbosacral region
7022;M45.8;Ankylosing spondylitis, sacral and sacrococcygeal region
7023;M45.9;Ankylosing spondylitis, site unspecified
7024;M46;Spinal enthesopathy
7025;M46.0;Spinal enthesopathy
7026;M46.00;Spinal enthesopathy, multiple sites
7027;M46.01;Spinal enthesopathy, occipito-atlanto-axial region
7028;M46.02;Spinal enthesopathy, cervical region
7029;M46.03;Spinal enthesopathy, cervicothoracic region
