7670,P282,Cyanotic attacks of newborn
7671,P283,Primary sleep apnea of newborn
7672,P284,Other apnea of newborn
7673,P285,Respiratory failure of newborn
7674,P288,Other specified respiratory conditions of newborn
7675,P289,Respiratory condition of newborn, unspecified
7676,P29,Cardiovascular disorders originating in the perinatal period
7677,P291,Neonatal cardiac dysrhythmia
7678,P292,Neonatal hypertension
7679,P293,Persistent fetal circulation
7680,P294,Transient myocardial ischemia in newborn
7681,P298,Other cardiovascular disorders originating in the perinatal period
7682,P299,Cardiovascular disorder originating in the perinatal period, unspecified
7683,P35,Congenital viral diseases
7684,P36,Bacterial sepsis of newborn
7685,P361,Sepsis of newborn due to other and unspecified streptococci
7686,P362,Sepsis of newborn due to Staphylococcus aureus
7687,P363,Sepsis of newborn due to other and unspecified staphylococci
7688,P364,Sepsis of newborn due to Escherichia coli
7689,P365,Sepsis of newborn due to anaerobes
7690,P368,Other bacterial sepsis of newborn
7691,P369,Bacterial sepsis of newborn, unspecified
7692,P37,Other congenital infectious and parasitic diseases
7693,P38,Omphalitis of newborn
7694,P39,Other infections specific to the perinatal period
7695,P50,Newborn affected by intrauterine (fetal) blood loss
7696,P51,Umbilical hemorrhage of newborn
7697,P52,Intracranial nontraumatic hemorrhage of newborn
7698,P522,Intraventricular (nontraumatic) hemorrhage, grade 3 and grade 4, of newborn
7699,P523,Unspecified intraventricular (nontraumatic) hemorrhage of newborn
7700,P524,Intracerebral (nontraumatic) hemorrhage of newborn
7701,P525,Subarachnoid (nontraumatic) hemorrhage of newborn
7702,P526,Cerebellar (nontraumatic) and posterior fossa hemorrhage of newborn
7703,P528,Other intracranial (nontraumatic) hemorrhages of newborn
7704,P529,Intracranial (nontraumatic) hemorrhage of newborn, unspecified
7705,P53,Hemorrhagic disease of newborn
7706,P54,Other neonatal hemorrhages
7707,P55,Hemolytic disease of newborn
7708,P56,Hydrops fetalis due to hemolytic disease
7709,P569,Hydrops fetalis due to other and unspecified hemolytic disease
7710,P57,Kernicterus
7711,P58,Neonatal jaundice due to other excessive hemolysis
7712,P584,Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn
7713,P585,Neonatal jaundice due to swallowed maternal blood
7714,P588,Neonatal jaundice due to other specified excessive hemolysis
7715,P589,Neonatal jaundice due to excessive hemolysis, unspecified
7716,P59,Neonatal jaundice from other and unspecified causes
7717,P592,Neonatal jaundice from other and unspecified hepatocellular damage
7718,P593,Neonatal jaundice from breast milk inhibitor
7719,P598,Neonatal jaundice from other specified causes
7720,P599,Neonatal jaundice, unspecified
7721,P60,Disseminated intravascular coagulation of newborn
7722,P61,Other perinatal hematological disorders
7723,P70,Transitory disorders of carbohydrate metabolism specific to newborn
7724,P71,Transitory neonatal disorders of calcium and magnesium metabolism
7725,P72,Other transitory neonatal endocrine disorders
7726,P74,Other transitory neonatal electrolyte and metabolic disturbances
7727,P76,Other intestinal obstruction of newborn
7728,P77,Necrotizing enterocolitis of newborn
7729,P78,Other perinatal digestive system disorders
7730,P788,Other specified perinatal digestive system disorders
7731,P789,Perinatal digestive system disorder, unspecified
7732,P80,Hypothermia of newborn
7733,P81,Other disturbances of temperature regulation of newborn
7734,P83,Other conditions of integument specific to newborn
7735,P833,Other and unspecified edema specific to newborn
7736,P834,Breast engorgement of newborn
7737,P835,Congenital hydrocele
7738,P836,Umbilical polyp of newborn
7739,P838,Other specified conditions of integument specific to newborn
7740,P839,Condition of the integument specific to newborn, unspecified
7741,P84,Other problems with newborn
7742,P90,Convulsions of newborn
7743,P91,Other disturbances of cerebral status of newborn
7744,P916,Hypoxic ischemic encephalopathy [HIE]
7745,P918,Other specified disturbances of cerebral status of newborn
7746,P9181,Neonatal encephalopathy
7747,P9188,Other specified disturbances of cerebral status of newborn
7748,P919,Disturbance of cerebral status of newborn, unspecified
7749,P92,Feeding problems of newborn
7750,P920,Vomiting of newborn
7751,P921,Regurgitation and rumination of newborn
7752,P922,Slow feeding of newborn
7753,P923,Underfeeding of newborn
7754,P924,Overfeeding of newborn
7755,P925,Neonatal difficulty in feeding at breast
7756,P926,Failure to thrive in newborn
7757,P928,Other feeding problems of newborn
7758,P929,Feeding problem of newborn, unspecified
7759,P93,Reactions and intoxications due to drugs administered to newborn
7760,P94,Disorders of muscle tone of newborn
7761,P95,Stillbirth
7762,P96,Other conditions originating in the perinatal period
7763,P968,Other specified conditions originating in the perinatal period
7764,P969,Condition originating in the perinatal period, unspecified
7765,Q00,Anencephaly and similar malformations
7766,Q01,Encephalocele
7767,Q02,Microcephaly
7768,Q03,Congenital hydrocephalus
7769,Q04,Other congenital malformations of brain
7770,Q05,Spina bifida
7771,Q06,Other congenital malformations of spinal cord
7772,Q07,Other congenital malformations of nervous system
7773,Q070,Arnold-Chiari syndrome
7774,Q078,Other specified congenital malformations of nervous system
7775,Q079,Congenital malformation of nervous system, unspecified
7776,Q10,Congenital malformations of eyelid, lacrimal apparatus and orbit
7777,Q11,Anophthalmos, microphthalmos and macrophthalmos
7778,Q12,Congenital lens malformations
7779,Q13,Congenital malformations of anterior segment of eye
7780,Q138,Other congenital malformations of anterior segment of eye
7781,Q139,Congenital malformation of anterior segment of eye, unspecified
7782,Q14,Congenital malformations of posterior segment of eye
7783,Q15,Other congenital malformations of eye
7784,Q16,Congenital malformations of ear causing impairment of hearing
7785,Q17,Other congenital malformations of ear
7786,Q18,Other congenital malformations of face and neck
7787,Q20,Congenital malformations of cardiac chambers and connections
7788,Q21,Congenital malformations of cardiac septa
7789,Q22,Congenital malformations of pulmonary and tricuspid valves
7790,Q23,Congenital malformations of aortic and mitral valves
7791,Q24,Other congenital malformations of heart
7792,Q25,Congenital malformations of great arteries
7793,Q252,Atresia of aorta
7794,Q253,Supravalvular aortic stenosis
7795,Q254,Other congenital malformations of aorta
7796,Q255,Atresia of pulmonary artery
7797,Q256,Stenosis of pulmonary artery
7798,Q257,Other congenital malformations of pulmonary artery
7799,Q258,Other congenital malformations of other great arteries
7800,Q259,Congenital malformation of great arteries, unspecified
7801,Q26,Congenital malformations of great veins
7802,Q27,Other congenital malformations of peripheral vascular system
7803,Q273,Arteriovenous malformation (peripheral)
7804,Q274,Congenital phlebectasia
7805,Q278,Other specified congenital malformations of peripheral vascular system
7806,Q279,Congenital malformation of peripheral vascular system, unspecified
7807,Q28,Other congenital malformations of circulatory system
7808,Q30,Congenital malformations of nose
7809,Q31,Congenital malformations of larynx
7810,Q32,Congenital malformations of trachea and bronchus
7811,Q33,Congenital malformations of lung
7812,Q34,Other congenital malformations of respiratory system
7813,Q35,Cleft palate
7814,Q36,Cleft lip
7815,Q37,Cleft palate with cleft lip
7816,Q38,Other congenital malformations of tongue, mouth and pharynx
7817,Q39,Congenital malformations of esophagus
7818,Q40,Other congenital malformations of upper alimentary tract
7819,Q41,Congenital absence, atresia and stenosis of small intestine
7820,Q42,Congenital absence, atresia and stenosis of large intestine
7821,Q43,Other congenital malformations of intestine
7822,Q44,Congenital malformations of gallbladder, bile ducts and liver
7823,Q45,Other congenital malformations of digestive system
7824,Q50,Congenital malformations of ovaries, fallopian tubes and broad ligaments
7825,Q500,Congenital absence of ovary
7826,Q501,Developmental ovarian cyst
7827,Q502,Congenital torsion of ovary
7828,Q503,Other congenital malformations of ovary
7829,Q504,Embryonic cyst of fallopian tube
7830,Q505,Embryonic cyst of broad ligament
7831,Q506,Other congenital malformations of fallopian tube and broad ligament
7832,Q51,Congenital malformations of uterus and cervix
7833,Q511,Doubling of uterus with doubling of cervix and vagina
7834,Q512,Other doubling of uterus
7835,Q513,Bicornate uterus
7836,Q514,Unicornate uterus
7837,Q515,Agenesis and aplasia of cervix
7838,Q516,Embryonic cyst of cervix
7839,Q517,Congenital fistulae between uterus and digestive and urinary tracts
7840,Q518,Other congenital malformations of uterus and cervix
7841,Q5181,Other congenital malformations of uterus
7842,Q5182,Other congenital malformations of cervix
7843,Q519,Congenital malformation of uterus and cervix, unspecified
7844,Q52,Other congenital malformations of female genitalia
7845,Q521,Doubling of vagina
7846,Q5212,Longitudinal vaginal septum
7847,Q522,Congenital rectovaginal fistula
7848,Q523,Imperforate hymen
7849,Q524,Other congenital malformations of vagina
7850,Q525,Fusion of labia
7851,Q526,Congenital malformation of clitoris
7852,Q527,Other and unspecified congenital malformations of vulva
7853,Q528,Other specified congenital malformations of female genitalia
7854,Q529,Congenital malformation of female genitalia, unspecified
7855,Q53,Undescended and ectopic testicle
7856,Q530,Ectopic testis
7857,Q531,Undescended testicle, unilateral
7858,Q5311,Abdominal testis, unilateral
7859,Q5312,Ectopic perineal testis, unilateral
7860,Q5313,Unilateral high scrotal testis
7861,Q532,Undescended testicle, bilateral
7862,Q5321,Abdominal testis, bilateral
7863,Q5322,Ectopic perineal testis, bilateral
7864,Q5323,Bilateral high scrotal testes
